plant_name,medical_uses,cures_disease,image_path
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5126.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5127.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5128.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5129.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5130.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5131.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5132.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5133.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5134.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5135.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5136.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5137.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5138.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5139.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5140.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5141.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5142.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5143.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5144.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5145.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5146.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5147.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5148.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5149.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5150.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5151.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5152.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5153.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5154.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5155.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5156.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5157.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5158.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5159.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5160.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5161.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5162.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5163.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5164.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5165.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5166.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5167.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5168.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5169.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5170.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5171.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5172.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5173.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5174.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5175.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5176.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5177.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5178.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5179.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5180.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5181.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5182.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5183.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5184.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5185.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5186.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5187.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5188.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5189.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5190.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5191.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5192.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5193.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5194.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5195.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5196.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5197.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5198.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5199.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5200.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5201.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5202.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5203.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5204.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5205.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5206.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5207.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5208.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5209.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5210.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5211.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5212.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5213.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5214.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5215.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5216.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5217.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5218.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5219.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5220.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5221.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5222.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5223.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5224.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\5225.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\950.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\951.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\952.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\953.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\954.jpg
Lemon,"Rich in vitamin C, detoxifier","Cold, sore throat, digestion issues",C:/Users/abdul/OneDrive/Desktop/medical plant/archive/Medicinal plant dataset\Lemon\955.jpg
